SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
159700,Clendon Park East,Counties Manukau,Maori,12+,415,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
159700,Clendon Park East,Counties Manukau,Maori,5-11,89,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
159700,Clendon Park East,Counties Manukau,Pacific Peoples,12+,"1,103",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
159700,Clendon Park East,Counties Manukau,Pacific Peoples,5-11,171,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
159800,Karaka Creek,Counties Manukau,Maori,12+,87,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
159900,Rowandale West,Counties Manukau,Maori,12+,796,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
159900,Rowandale West,Counties Manukau,Maori,5-11,218,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
159900,Rowandale West,Counties Manukau,Pacific Peoples,12+,"1,538",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
159900,Rowandale West,Counties Manukau,Pacific Peoples,5-11,291,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160000,Rowandale East,Counties Manukau,Maori,12+,897,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160000,Rowandale East,Counties Manukau,Maori,5-11,228,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160000,Rowandale East,Counties Manukau,Pacific Peoples,12+,"1,452",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160000,Rowandale East,Counties Manukau,Pacific Peoples,5-11,278,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160100,Manurewa Central,Counties Manukau,Maori,12+,544,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160100,Manurewa Central,Counties Manukau,Maori,5-11,119,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160100,Manurewa Central,Counties Manukau,Pacific Peoples,12+,"1,025",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160100,Manurewa Central,Counties Manukau,Pacific Peoples,5-11,164,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160200,Weymouth North,Counties Manukau,Maori,12+,"1,035",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160200,Weymouth North,Counties Manukau,Maori,5-11,248,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160200,Weymouth North,Counties Manukau,Pacific Peoples,12+,"1,828",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160200,Weymouth North,Counties Manukau,Pacific Peoples,5-11,329,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160300,Hillpark South,Counties Manukau,Maori,12+,405,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160300,Hillpark South,Counties Manukau,Maori,5-11,65,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160300,Hillpark South,Counties Manukau,Pacific Peoples,12+,545,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160300,Hillpark South,Counties Manukau,Pacific Peoples,5-11,73,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160400,Alfriston,Counties Manukau,Maori,12+,326,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160400,Alfriston,Counties Manukau,Maori,5-11,62,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160400,Alfriston,Counties Manukau,Pacific Peoples,12+,596,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160400,Alfriston,Counties Manukau,Pacific Peoples,5-11,85,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160500,Weymouth East,Counties Manukau,Maori,12+,717,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160500,Weymouth East,Counties Manukau,Maori,5-11,162,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160500,Weymouth East,Counties Manukau,Pacific Peoples,12+,"1,429",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160500,Weymouth East,Counties Manukau,Pacific Peoples,5-11,256,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160600,Leabank,Counties Manukau,Maori,12+,"1,037",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160600,Leabank,Counties Manukau,Maori,5-11,244,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160600,Leabank,Counties Manukau,Pacific Peoples,12+,"1,515",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160600,Leabank,Counties Manukau,Pacific Peoples,5-11,274,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160700,Weymouth South,Counties Manukau,Maori,12+,827,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160700,Weymouth South,Counties Manukau,Maori,5-11,163,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160700,Weymouth South,Counties Manukau,Pacific Peoples,12+,"1,184",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160700,Weymouth South,Counties Manukau,Pacific Peoples,5-11,196,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160800,Manurewa East,Counties Manukau,Maori,12+,660,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160800,Manurewa East,Counties Manukau,Maori,5-11,137,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160800,Manurewa East,Counties Manukau,Pacific Peoples,12+,999,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160800,Manurewa East,Counties Manukau,Pacific Peoples,5-11,139,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160900,Manurewa South,Counties Manukau,Maori,12+,900,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160900,Manurewa South,Counties Manukau,Maori,5-11,185,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160900,Manurewa South,Counties Manukau,Pacific Peoples,12+,"1,236",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
160900,Manurewa South,Counties Manukau,Pacific Peoples,5-11,217,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161000,Randwick Park East,Counties Manukau,Maori,12+,326,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161000,Randwick Park East,Counties Manukau,Maori,5-11,70,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161000,Randwick Park East,Counties Manukau,Pacific Peoples,12+,583,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161000,Randwick Park East,Counties Manukau,Pacific Peoples,5-11,88,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161100,Wattle Downs West,Counties Manukau,Maori,12+,462,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161100,Wattle Downs West,Counties Manukau,Maori,5-11,96,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161100,Wattle Downs West,Counties Manukau,Pacific Peoples,12+,436,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161100,Wattle Downs West,Counties Manukau,Pacific Peoples,5-11,57,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161200,Wattle Downs North,Counties Manukau,Maori,12+,706,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161200,Wattle Downs North,Counties Manukau,Maori,5-11,163,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161200,Wattle Downs North,Counties Manukau,Pacific Peoples,12+,877,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161200,Wattle Downs North,Counties Manukau,Pacific Peoples,5-11,187,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161300,Randwick Park West,Counties Manukau,Maori,12+,883,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161300,Randwick Park West,Counties Manukau,Maori,5-11,210,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161300,Randwick Park West,Counties Manukau,Pacific Peoples,12+,"1,250",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161300,Randwick Park West,Counties Manukau,Pacific Peoples,5-11,252,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161400,Kingseat-Karaka,Counties Manukau,Maori,12+,312,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161400,Kingseat-Karaka,Counties Manukau,Maori,5-11,67,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161400,Kingseat-Karaka,Counties Manukau,Pacific Peoples,12+,88,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161500,Wattle Downs East,Counties Manukau,Maori,12+,356,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161500,Wattle Downs East,Counties Manukau,Maori,5-11,55,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161500,Wattle Downs East,Counties Manukau,Pacific Peoples,12+,313,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161600,Takanini North,Counties Manukau,Maori,12+,454,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161600,Takanini North,Counties Manukau,Maori,5-11,101,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161600,Takanini North,Counties Manukau,Pacific Peoples,12+,390,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161600,Takanini North,Counties Manukau,Pacific Peoples,5-11,85,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161800,Conifer Grove West,Counties Manukau,Maori,12+,263,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161800,Conifer Grove West,Counties Manukau,Pacific Peoples,12+,233,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161900,Conifer Grove East,Counties Manukau,Maori,12+,453,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161900,Conifer Grove East,Counties Manukau,Maori,5-11,80,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161900,Conifer Grove East,Counties Manukau,Pacific Peoples,12+,383,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
161900,Conifer Grove East,Counties Manukau,Pacific Peoples,5-11,79,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162000,Takanini West,Counties Manukau,Maori,12+,569,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162000,Takanini West,Counties Manukau,Maori,5-11,108,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162000,Takanini West,Counties Manukau,Pacific Peoples,12+,513,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162000,Takanini West,Counties Manukau,Pacific Peoples,5-11,101,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162100,Takanini South,Counties Manukau,Maori,12+,549,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162100,Takanini South,Counties Manukau,Maori,5-11,102,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162100,Takanini South,Counties Manukau,Pacific Peoples,12+,794,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162100,Takanini South,Counties Manukau,Pacific Peoples,5-11,117,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162200,Takanini Central,Counties Manukau,Maori,12+,85,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162200,Takanini Central,Counties Manukau,Pacific Peoples,12+,125,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162300,Ardmore,Counties Manukau,Maori,12+,197,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162300,Ardmore,Counties Manukau,Pacific Peoples,12+,47,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162400,Glenbrook,Counties Manukau,Maori,12+,206,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162400,Glenbrook,Counties Manukau,Maori,5-11,40,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162400,Glenbrook,Counties Manukau,Pacific Peoples,12+,115,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162500,Hingaia,Counties Manukau,Maori,12+,146,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162500,Hingaia,Counties Manukau,Pacific Peoples,12+,90,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162600,Takanini South East,Counties Manukau,Maori,12+,487,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162600,Takanini South East,Counties Manukau,Maori,5-11,164,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162600,Takanini South East,Counties Manukau,Pacific Peoples,12+,495,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162600,Takanini South East,Counties Manukau,Pacific Peoples,5-11,94,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162700,Kawakawa Bay-Orere,Counties Manukau,Maori,12+,220,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162700,Kawakawa Bay-Orere,Counties Manukau,Maori,5-11,40,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162800,Papakura West,Counties Manukau,Maori,12+,333,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162800,Papakura West,Counties Manukau,Maori,5-11,45,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162800,Papakura West,Counties Manukau,Pacific Peoples,12+,215,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
162900,Clevedon,Counties Manukau,Maori,12+,84,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163000,Papakura North,Counties Manukau,Maori,12+,992,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163000,Papakura North,Counties Manukau,Maori,5-11,199,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163000,Papakura North,Counties Manukau,Pacific Peoples,12+,606,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163000,Papakura North,Counties Manukau,Pacific Peoples,5-11,111,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163100,Pahurehure,Counties Manukau,Maori,12+,427,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163100,Pahurehure,Counties Manukau,Maori,5-11,65,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163100,Pahurehure,Counties Manukau,Pacific Peoples,12+,247,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163100,Pahurehure,Counties Manukau,Pacific Peoples,5-11,46,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163200,Papakura Central,Counties Manukau,Maori,12+,761,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163200,Papakura Central,Counties Manukau,Maori,5-11,94,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163200,Papakura Central,Counties Manukau,Pacific Peoples,12+,385,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163200,Papakura Central,Counties Manukau,Pacific Peoples,5-11,69,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163300,Papakura North East,Counties Manukau,Maori,12+,681,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163300,Papakura North East,Counties Manukau,Maori,5-11,137,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163300,Papakura North East,Counties Manukau,Pacific Peoples,12+,640,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163300,Papakura North East,Counties Manukau,Pacific Peoples,5-11,107,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163400,Karaka Lakes,Counties Manukau,Maori,12+,166,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163400,Karaka Lakes,Counties Manukau,Pacific Peoples,12+,150,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163500,Papakura Kelvin,Counties Manukau,Maori,12+,"1,558",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163500,Papakura Kelvin,Counties Manukau,Maori,5-11,356,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163500,Papakura Kelvin,Counties Manukau,Pacific Peoples,12+,972,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163500,Papakura Kelvin,Counties Manukau,Pacific Peoples,5-11,167,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163600,Papakura Massey Park,Counties Manukau,Maori,12+,742,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163600,Papakura Massey Park,Counties Manukau,Maori,5-11,150,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163600,Papakura Massey Park,Counties Manukau,Pacific Peoples,12+,569,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163600,Papakura Massey Park,Counties Manukau,Pacific Peoples,5-11,120,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163700,Rosehill,Counties Manukau,Maori,12+,916,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163700,Rosehill,Counties Manukau,Maori,5-11,162,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163700,Rosehill,Counties Manukau,Pacific Peoples,12+,577,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163700,Rosehill,Counties Manukau,Pacific Peoples,5-11,134,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163800,Patumahoe,Counties Manukau,Maori,12+,164,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163800,Patumahoe,Counties Manukau,Maori,5-11,41,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163800,Patumahoe,Counties Manukau,Pacific Peoples,12+,50,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163900,Papakura East,Counties Manukau,Maori,12+,617,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163900,Papakura East,Counties Manukau,Maori,5-11,157,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163900,Papakura East,Counties Manukau,Pacific Peoples,12+,721,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
163900,Papakura East,Counties Manukau,Pacific Peoples,5-11,139,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164000,Opaheke,Counties Manukau,Maori,12+,507,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164000,Opaheke,Counties Manukau,Maori,5-11,101,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164000,Opaheke,Counties Manukau,Pacific Peoples,12+,305,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164000,Opaheke,Counties Manukau,Pacific Peoples,5-11,57,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164100,Papakura Industrial,Counties Manukau,Maori,12+,57,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164100,Papakura Industrial,Counties Manukau,Pacific Peoples,12+,42,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164200,Red Hill,Counties Manukau,Maori,12+,796,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164200,Red Hill,Counties Manukau,Maori,5-11,162,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164200,Red Hill,Counties Manukau,Pacific Peoples,12+,493,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164200,Red Hill,Counties Manukau,Pacific Peoples,5-11,100,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164300,Drury,Counties Manukau,Maori,12+,261,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164300,Drury,Counties Manukau,Maori,5-11,67,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164300,Drury,Counties Manukau,Pacific Peoples,12+,140,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164400,Tamakae,Counties Manukau,Maori,12+,324,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164400,Tamakae,Counties Manukau,Maori,5-11,90,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164400,Tamakae,Counties Manukau,Pacific Peoples,12+,73,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164500,Hamilton Estate,Counties Manukau,Maori,12+,417,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164500,Hamilton Estate,Counties Manukau,Maori,5-11,87,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164500,Hamilton Estate,Counties Manukau,Pacific Peoples,12+,88,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164600,Drury Rural,Counties Manukau,Maori,12+,340,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164600,Drury Rural,Counties Manukau,Maori,5-11,60,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164600,Drury Rural,Counties Manukau,Pacific Peoples,12+,108,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164700,Waiuku Central,Counties Manukau,Maori,12+,165,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164800,Waiuku East,Counties Manukau,Maori,12+,280,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164800,Waiuku East,Counties Manukau,Maori,5-11,53,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164800,Waiuku East,Counties Manukau,Pacific Peoples,12+,62,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
164900,Kendallvale,Counties Manukau,Maori,12+,89,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165000,Puni,Counties Manukau,Maori,12+,162,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165000,Puni,Counties Manukau,Maori,5-11,54,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165000,Puni,Counties Manukau,Pacific Peoples,12+,111,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165100,Ramarama,Counties Manukau,Maori,12+,189,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165100,Ramarama,Counties Manukau,Pacific Peoples,12+,73,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165200,Hunua,Counties Manukau,Maori,12+,122,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165300,Pukekohe North West,Counties Manukau,Maori,12+,"1,041",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165300,Pukekohe North West,Counties Manukau,Maori,5-11,233,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165300,Pukekohe North West,Counties Manukau,Pacific Peoples,12+,548,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165300,Pukekohe North West,Counties Manukau,Pacific Peoples,5-11,113,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165400,Anselmi Ridge,Counties Manukau,Maori,12+,132,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165400,Anselmi Ridge,Counties Manukau,Pacific Peoples,12+,67,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165500,Pukekohe West,Counties Manukau,Maori,12+,"1,241",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165500,Pukekohe West,Counties Manukau,Maori,5-11,296,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165500,Pukekohe West,Counties Manukau,Pacific Peoples,12+,576,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165500,Pukekohe West,Counties Manukau,Pacific Peoples,5-11,115,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165600,Cape Hill,Counties Manukau,Maori,12+,105,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165600,Cape Hill,Counties Manukau,Pacific Peoples,12+,63,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165700,Rosa Birch Park,Counties Manukau,Maori,12+,238,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165700,Rosa Birch Park,Counties Manukau,Maori,5-11,41,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165700,Rosa Birch Park,Counties Manukau,Pacific Peoples,12+,77,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165800,Rooseville Park,Counties Manukau,Maori,12+,309,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165800,Rooseville Park,Counties Manukau,Maori,5-11,73,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165800,Rooseville Park,Counties Manukau,Pacific Peoples,12+,86,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165900,Cloverlea (Auckland),Counties Manukau,Maori,12+,172,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
165900,Cloverlea (Auckland),Counties Manukau,Pacific Peoples,12+,73,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
166000,Pukekohe Central,Counties Manukau,Maori,12+,65,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
166000,Pukekohe Central,Counties Manukau,Pacific Peoples,12+,40,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
166100,Pukekohe Hospital,Counties Manukau,Maori,12+,132,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
166100,Pukekohe Hospital,Counties Manukau,Pacific Peoples,12+,52,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
166200,Buckland,Counties Manukau,Maori,12+,117,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
166200,Buckland,Counties Manukau,Pacific Peoples,12+,56,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
166300,Bombay Hills,Counties Manukau,Maori,12+,142,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
166300,Bombay Hills,Counties Manukau,Pacific Peoples,12+,62,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
166400,Ararimu,Counties Manukau,Maori,12+,132,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
166500,Colville,Waikato,Maori,12+,490,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
166500,Colville,Waikato,Maori,5-11,100,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
166700,Coromandel,Waikato,Maori,12+,350,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
166700,Coromandel,Waikato,Maori,5-11,50,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
166900,Mercury Bay North,Waikato,Maori,12+,129,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
167000,Whitianga North,Waikato,Maori,12+,121,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
167100,Whitianga South,Waikato,Maori,12+,397,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
167100,Whitianga South,Waikato,Maori,5-11,82,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
167100,Whitianga South,Waikato,Pacific Peoples,12+,64,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
167200,Thames Coast,Waikato,Maori,12+,295,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
167400,Mercury Bay South,Waikato,Maori,12+,74,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
167500,Kauaeranga,Waikato,Maori,12+,59,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
167600,Thames North,Waikato,Maori,12+,255,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
167600,Thames North,Waikato,Maori,5-11,48,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
167700,Thames Central,Waikato,Maori,12+,183,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
167800,Thames South,Waikato,Maori,12+,594,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
167800,Thames South,Waikato,Maori,5-11,109,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
167800,Thames South,Waikato,Pacific Peoples,12+,55,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
168000,Totora-Kopu,Waikato,Maori,12+,119,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
168100,Tairua,Waikato,Maori,12+,103,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
168300,Matatoki-Puriri,Waikato,Maori,12+,128,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
168300,Matatoki-Puriri,Waikato,Maori,5-11,45,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
168400,Whangamata Rural,Waikato,Maori,12+,77,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
168500,Whangamata,Waikato,Maori,12+,396,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
168500,Whangamata,Waikato,Maori,5-11,81,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
