SA2 CODE 2018,SA2 2018,DHB, POPULATION , FIRST DOSE , SECOND DOSE , FIRST DOSE UPTAKE , SECOND DOSE UPTAKE 
353300,Mornington,Southern,2509,2326,2145, 927 , 855 
353400,Dunedin Central,Southern,1844,Masked,Masked, >950 , >950 
353500,Maryhill,Southern,1895,Masked,1720, >950 , 908 
353600,Ravensbourne-St Leonards,Southern,1733,1634,1547, 943 , 893 
353700,Harbourside,Southern,59,44,42, 746 , 712 
353800,Fernhill,Southern,1468,Masked,1391, >950 , 948 
353900,Otago Peninsula,Southern,754,706,665, 936 , 882 
354000,Concord,Southern,1295,1189,1103, 918 , 852 
354100,Calton Hill,Southern,1228,1079,973, 879 , 792 
354200,Caversham,Southern,2125,1962,1811, 923 , 852 
354300,Hillside-Portsmouth Drive,Southern,101,Masked,90, >950 , 891 
354400,Kew (Dunedin City),Southern,1498,Masked,1367, >950 , 913 
354500,Corstorphine,Southern,1668,1501,1377, 900 , 826 
354600,Forbury,Southern,1155,1095,1004, 948 , 869 
354700,Bathgate Park,Southern,2137,2013,1892, 942 , 885 
354800,St Clair,Southern,2163,Masked,2016, >950 , 932 
354900,Waverley ,Southern,2358,Masked,2189, >950 , 928 
355000,Macandrew Bay-Company Bay,Southern,1423,Masked,1304, >950 , 916 
355100,Broad Bay-Portobello,Southern,1035,983,924, 950 , 893 
355200,St Kilda South,Southern,2459,Masked,2202, >950 , 895 
355300,Musselburgh,Southern,1366,1287,1225, 942 , 897 
355400,Shiel Hill,Southern,1481,Masked,Masked, >950 , >950 
355500,St Kilda North,Southern,2291,2167,2041, 946 , 891 
355600,Andersons Bay,Southern,2064,Masked,1878, >950 , 910 
355700,Tainui,Southern,1694,Masked,1512, >950 , 893 
355800,West Otago,Southern,1879,1659,1513, 883 , 805 
355900,Tuapeka,Southern,1025,925,874, 902 , 853 
356000,Clinton,Southern,970,843,742, 869 , 765 
356100,Clutha Valley,Southern,1254,1160,1030, 925 , 821 
356200,Bruce,Southern,1778,1636,1486, 920 , 836 
356300,Catlins,Southern,1150,1015,949, 883 , 825 
356400,Milton,Southern,1829,1596,1432, 873 , 783 
356500,Balclutha South,Southern,2270,2128,1968, 937 , 867 
356600,Balclutha North,Southern,1478,1378,1254, 932 , 848 
356700,Benhar-Stirling,Southern,394,361,326, 916 , 827 
356800,Kaitangata-Matau,Southern,952,879,788, 923 , 828 
357000,Fiordland,Southern,58,39,36, 672 , 621 
357300,Mararoa,Southern,707,612,550, 866 , 778 
357500,Te Anau,Southern,2021,1850,1742, 915 , 862 
357600,Whitestone,Southern,535,484,463, 905 , 865 
357700,Mossburn,Southern,930,853,752, 917 , 809 
357900,Longwood Forest,Southern,1658,1388,1243, 837 , 750 
358000,Ohai-Nightcaps,Southern,1234,1064,910, 862 , 737 
358100,Riversdale-Piano Flat,Southern,1076,951,869, 884 , 808 
358200,Lumsden-Balfour,Southern,1021,928,841, 909 , 824 
358300,Oreti River,Southern,1747,1603,1465, 918 , 839 
358400,Otautau,Southern,2283,1974,1735, 865 , 760 
358500,Hedgehope,Southern,914,803,710, 879 , 777 
358600,Winton,Southern,1986,1835,1672, 924 , 842 
358700,Waianiwa,Southern,922,860,773, 933 , 838 
358800,Riverton,Southern,1432,1223,1095, 854 , 765 
358900,Wallacetown,Southern,970,876,804, 903 , 829 
359000,Grove Bush,Southern,950,901,845, 948 , 889 
359100,Edendale-Woodlands,Southern,1816,1544,1355, 850 , 746 
359300,Stewart Island,Southern,293,Masked,269, >950 , 918 
359400,Awarua Plains,Southern,691,648,581, 938 , 841 
359500,Wyndham-Catlins,Southern,1832,1604,1456, 876 , 795 
359600,Waikaka,Southern,1265,1121,1011, 886 , 799 
359700,Waimumu-Kaiwera,Southern,1133,998,878, 881 , 775 
359800,Gore North,Southern,1517,1383,1291, 912 , 851 
359900,Gore West,Southern,2407,2210,2071, 918 , 860 
360000,East Gore,Southern,1241,1103,971, 889 , 782 
360100,Gore Central,Southern,187,165,152, 882 , 813 
360200,Gore Main,Southern,1130,1038,970, 919 , 858 
360300,Gore South,Southern,516,435,398, 843 , 771 
360400,Mataura,Southern,1358,1189,1071, 876 , 789 
360500,West Plains-Makarewa,Southern,1402,1262,1162, 900 , 829 
360600,Prestonville-Grasmere,Southern,3156,2899,2634, 919 , 835 
360700,Donovan Park,Southern,2152,Masked,2006, >950 , 932 
360800,Myross Bush,Southern, 990 ,Masked, 901 , >950 , 910 
360900,Otatara,Southern," 2,787 "," 2,643 "," 2,464 ", 948 , 884 
361000,Invercargill Central,Southern," 1,007 ",Masked, 878 , >950 , 872 
361100,Gladstone (Invercargill City),Southern," 2,044 ",Masked," 1,884 ", >950 , 922 
361200,Rosedale,Southern," 1,663 ",Masked," 1,519 ", >950 , 913 
361300,Avenal,Southern," 1,008 ", 940 , 873 , 933 , 866 
361400,Hargest,Southern," 1,717 "," 1,616 "," 1,518 ", 941 , 884 
361500,Windsor ,Southern," 2,694 ",Masked," 2,387 ", >950 , 886 
361600,Richmond (Invercargill City),Southern," 2,858 "," 2,676 "," 2,457 ", 936 , 860 
361700,Glengarry,Southern," 2,152 "," 1,946 "," 1,756 ", 904 , 816 
361900,Turnbull Thompson Park,Southern," 1,498 "," 1,337 "," 1,223 ", 893 , 816 
362000,Crinan,Southern," 1,361 ",Masked," 1,124 ", >950 , 826 
362100,Georgetown,Southern," 1,765 "," 1,497 "," 1,314 ", 848 , 744 
362200,Kew (Invercargill City),Southern," 1,625 "," 1,394 "," 1,252 ", 858 , 770 
362300,Kennington-Tisbury,Southern," 1,293 ",Masked," 1,135 ", >950 , 878 
362400,Newfield,Southern," 2,432 "," 2,217 "," 2,017 ", 912 , 829 
362500,Strathern,Southern," 1,908 "," 1,653 "," 1,468 ", 866 , 769 
362600,Elizabeth Park,Southern," 1,058 ", 929 , 837 , 878 , 791 
362700,Aurora,Southern," 1,079 ", 972 , 860 , 901 , 797 
362800,Moulson,Southern," 1,047 ", 935 , 833 , 893 , 796 
362900,Kingswell,Southern," 1,853 "," 1,662 "," 1,519 ", 897 , 820 
363000,Clifton,Southern," 1,309 "," 1,131 ", 959 , 864 , 733 
363100,Woodend-Greenhills ,Southern, 537 , 443 , 382 , 825 , 711 
363300,Bluff,Southern," 1,593 "," 1,386 "," 1,286 ", 870 , 807 
Unknown,Unknown,Unknown," 127,342 "," 66,838 "," 60,160 ", 525 , 472 
