SA2 CODE 2018,SA2 2018,DHB,ETHNICITY, POPULATION , FIRST DOSE , SECOND DOSE , FIRST DOSE UPTAKE , SECOND DOSE UPTAKE 
331000,Woolston West,Canterbury,Maori, 149 , 132 , 95 , 886 , 638 
331000,Woolston West,Canterbury,Pacific Peoples, 59 , 44 , 38 , 746 , 644 
331100,Woolston East,Canterbury,Maori, 362 , 274 , 229 , 757 , 633 
331100,Woolston East,Canterbury,Pacific Peoples, 236 , 208 , 194 , 881 , 822 
331200,Huntsbury,Canterbury,Maori, 83 ,Masked,Masked, >950 , >950 
331300,Cashmere East,Canterbury,Maori, 109 , 98 , 88 , 899 , 807 
331400,Hillsborough (Christchurch City),Canterbury,Maori, 148 , 135 , 113 , 912 , 764 
331500,Woolston South,Canterbury,Maori, 58 , 42 , 31 , 724 , 534 
331700,South New Brighton,Canterbury,Maori, 297 , 268 , 222 , 902 , 747 
331700,South New Brighton,Canterbury,Pacific Peoples, 41 ,Masked, 38 , >950 , 927 
331800,Brookhaven-Ferrymead,Canterbury,Maori, 97 , 80 , 65 , 825 , 670 
331800,Brookhaven-Ferrymead,Canterbury,Pacific Peoples, 47 ,Masked,Masked, >950 , >950 
331900,Heathcote Valley,Canterbury,Maori, 115 , 101 , 89 , 878 , 774 
332000,Mount Pleasant,Canterbury,Maori, 105 ,Masked, 95 , >950 , 905 
332100,Redcliffs,Canterbury,Maori, 87 , 77 , 71 , 885 , 816 
332400,Clifton Hill,Canterbury,Maori, 43 ,Masked, 38 , >950 , 884 
332500,Lyttelton,Canterbury,Maori, 246 , 231 , 200 , 939 , 813 
332700,Sumner,Canterbury,Maori, 115 ,Masked, 108 , >950 , 939 
332900,Diamond Harbour,Canterbury,Maori, 56 , 46 , 39 , 821 , 696 
333100,Banks Peninsula South,Canterbury,Maori, 68 ,Masked, 61 , >950 , 897 
333200,Eastern Bays-Banks Peninsula,Canterbury,Maori, 48 ,Masked, 45 , >950 , 938 
333300,Akaroa Harbour,Canterbury,Maori, 42 , 37 , 34 , 881 , 810 
333500,Akaroa,Canterbury,Maori, 46 , 33 , 29 , 717 , 630 
333700,Torlesse,Canterbury,Maori, 71 , 65 , 56 , 915 , 789 
333800,Glenroy-Hororata,Canterbury,Maori, 54 , 48 , 42 , 889 , 778 
333900,Glentunnel,Canterbury,Maori, 46 , 35 , 23 , 761 , 500 
334000,Darfield,Canterbury,Maori, 120 , 93 , 89 , 775 , 742 
334200,Bankside,Canterbury,Maori, 59 , 53 , 44 , 898 , 746 
334300,Charing Cross,Canterbury,Maori, 42 ,Masked, 37 , >950 , 881 
334400,Halkett,Canterbury,Maori, 45 , 42 , 40 , 933 , 889 
334500,Newtons Road,Canterbury,Maori, 148 ,Masked, 137 , >950 , 926 
334600,West Melton,Canterbury,Maori, 67 ,Masked,Masked, >950 , >950 
334700,Burnham Camp,Canterbury,Maori, 89 ,Masked,Masked, >950 , >950 
334900,Rolleston North West,Canterbury,Maori, 222 , 208 , 188 , 937 , 847 
334900,Rolleston North West,Canterbury,Pacific Peoples, 72 ,Masked, 63 , >950 , 875 
335000,Springston,Canterbury,Maori, 85 ,Masked, 72 , >950 , 847 
335100,Rolleston Central,Canterbury,Maori, 209 ,Masked, 177 , >950 , 847 
335100,Rolleston Central,Canterbury,Pacific Peoples, 62 ,Masked, 52 , >950 , 839 
335200,Rolleston North East,Canterbury,Maori, 272 ,Masked, 246 , >950 , 904 
335200,Rolleston North East,Canterbury,Pacific Peoples, 65 ,Masked,Masked, >950 , >950 
335300,Rolleston South West,Canterbury,Maori, 197 ,Masked,Masked, >950 , >950 
335300,Rolleston South West,Canterbury,Pacific Peoples, 47 ,Masked,Masked, >950 , >950 
335400,Southbridge,Canterbury,Maori, 141 , 131 , 111 , 929 , 787 
335500,Rolleston South East,Canterbury,Maori, 301 ,Masked,Masked, >950 , >950 
335500,Rolleston South East,Canterbury,Pacific Peoples, 109 ,Masked,Masked, >950 , >950 
335600,Trents,Canterbury,Maori, 81 , 69 , 57 , 852 , 704 
335700,Prebbleton,Canterbury,Maori, 134 ,Masked, 122 , >950 , 910 
335800,Irwell,Canterbury,Maori, 83 , 68 , 59 , 819 , 711 
335900,Ladbrooks,Canterbury,Maori, 61 ,Masked,Masked, >950 , >950 
336000,Lincoln West,Canterbury,Maori, 118 ,Masked,Masked, >950 , >950 
336000,Lincoln West,Canterbury,Pacific Peoples, 44 , 33 , 30 , 750 , 682 
336100,Lincoln East,Canterbury,Maori, 139 ,Masked,Masked, >950 , >950 
336200,Leeston,Canterbury,Maori, 135 ,Masked, 106 , >950 , 785 
336300,Tai Tapu,Canterbury,Maori, 52 ,Masked,Masked, >950 , >950 
336800,Ashburton Forks,Canterbury,Maori, 55 ,Masked, 42 , >950 , 764 
336900,Methven,Canterbury,Maori, 82 , 74 , 66 , 902 , 805 
337000,Ealing-Lowcliffe,Canterbury,Maori, 75 , 52 , 47 , 693 , 627 
337100,Eiffelton,Canterbury,Maori, 80 , 71 , 60 , 888 , 750 
337200,Chertsey,Canterbury,Maori, 78 , 70 , 58 , 897 , 744 
337400,Allenton North,Canterbury,Maori, 117 , 87 , 77 , 744 , 658 
337400,Allenton North,Canterbury,Pacific Peoples, 76 , 64 , 54 , 842 , 711 
337500,Allenton South,Canterbury,Maori, 117 , 98 , 78 , 838 , 667 
337500,Allenton South,Canterbury,Pacific Peoples, 83 , 78 , 67 , 940 , 807 
337600,Rakaia,Canterbury,Maori, 112 , 86 , 70 , 768 , 625 
337600,Rakaia,Canterbury,Pacific Peoples, 54 ,Masked, 40 , >950 , 741 
337700,Ashburton North,Canterbury,Maori, 48 , 37 , 33 , 771 , 688 
337800,Allenton East,Canterbury,Maori, 88 , 69 , 58 , 784 , 659 
337800,Allenton East,Canterbury,Pacific Peoples, 132 , 105 , 95 , 795 , 720 
337900,Tinwald North,Canterbury,Maori, 58 , 51 , 43 , 879 , 741 
338200,Tinwald South,Canterbury,Maori, 143 , 123 , 107 , 860 , 748 
338200,Tinwald South,Canterbury,Pacific Peoples, 99 , 82 , 66 , 828 , 667 
338300,Ashburton East,Canterbury,Maori, 81 , 63 , 51 , 778 , 630 
338300,Ashburton East,Canterbury,Pacific Peoples, 136 , 119 , 106 , 875 , 779 
338400,Netherby,Canterbury,Maori, 207 , 136 , 109 , 657 , 527 
338400,Netherby,Canterbury,Pacific Peoples, 200 , 184 , 162 , 920 , 810 
338500,Hampstead,Canterbury,Maori, 213 , 196 , 166 , 920 , 779 
338500,Hampstead,Canterbury,Pacific Peoples, 262 , 241 , 203 , 920 , 775 
338800,Levels Valley,South Canterbury,Maori, 45 , 33 , 29 , 733 , 644 
338900,Geraldine,South Canterbury,Maori, 135 , 119 , 101 , 881 , 748 
339000,Rangitata,South Canterbury,Maori, 58 , 50 , 40 , 862 , 690 
339100,Waitohi (Timaru District),South Canterbury,Maori, 111 , 83 , 74 , 748 , 667 
339200,Pleasant Point,South Canterbury,Maori, 103 , 87 , 76 , 845 , 738 
339300,Temuka West,South Canterbury,Maori, 176 , 156 , 134 , 886 , 761 
339400,Hadlow,South Canterbury,Maori, 43 , 37 , 32 , 860 , 744 
339500,Levels,South Canterbury,Maori, 85 , 64 , 58 , 753 , 682 
339600,Temuka East,South Canterbury,Maori, 220 , 174 , 142 , 791 , 645 
339800,Washdyke,South Canterbury,Maori, 90 , 69 , 57 , 767 , 633 
339900,Fairview,South Canterbury,Maori, 88 , 73 , 52 , 830 , 591 
340000,Gleniti South,South Canterbury,Maori, 65 , 52 , 48 , 800 , 738 
340100,Glenwood,South Canterbury,Maori, 127 , 120 , 97 , 945 , 764 
340100,Glenwood,South Canterbury,Pacific Peoples, 46 , 41 , 38 , 891 , 826 
340200,Marchwiel West,South Canterbury,Maori, 107 , 72 , 60 , 673 , 561 
340300,Marchwiel East,South Canterbury,Maori, 148 , 106 , 78 , 716 , 527 
340300,Marchwiel East,South Canterbury,Pacific Peoples, 57 ,Masked,Masked, >950 , >950 
340400,Highfield North,South Canterbury,Maori, 101 , 83 , 74 , 822 , 733 
340500,Highfield South,South Canterbury,Maori, 62 , 54 , 43 , 871 , 694 
340600,Waimataitai-Maori Hill,South Canterbury,Maori, 129 , 116 , 104 , 899 , 806 
340600,Waimataitai-Maori Hill,South Canterbury,Pacific Peoples, 43 ,Masked, 38 , >950 , 884 
340700,Fraser Park,South Canterbury,Maori, 178 , 135 , 113 , 758 , 635 
340700,Fraser Park,South Canterbury,Pacific Peoples, 44 ,Masked,Masked, >950 , >950 
340800,Seaview,South Canterbury,Maori, 181 , 132 , 105 , 729 , 580 
340800,Seaview,South Canterbury,Pacific Peoples, 60 ,Masked, 46 , >950 , 767 
341000,Watlington,South Canterbury,Maori, 181 , 159 , 128 , 878 , 707 
341000,Watlington,South Canterbury,Pacific Peoples, 43 ,Masked,Masked, >950 , >950 
341300,Parkside,South Canterbury,Maori, 177 , 147 , 123 , 831 , 695 
341300,Parkside,South Canterbury,Pacific Peoples, 68 , 57 , 54 , 838 , 794 
341400,Kensington (Timaru District),South Canterbury,Maori, 111 , 89 , 75 , 802 , 676 
341800,Twizel,South Canterbury,Maori, 82 , 76 , 62 , 927 , 756 
341900,Opua (Mackenzie District),South Canterbury,Maori, 43 , 30 , 24 , 698 , 558 
342000,Fairlie,South Canterbury,Maori, 45 , 39 , 27 , 867 , 600 
342400,Makikihi-Willowbridge,South Canterbury,Maori, 42 , 26 , 23 , 619 , 548 
342600,Morven-Glenavy-Ikawai,South Canterbury,Maori, 49 , 40 , 34 , 816 , 694 
342700,Waimate West,South Canterbury,Maori, 61 , 53 , 41 , 869 , 672 
342800,Waimate East,South Canterbury,Maori, 91 , 77 , 65 , 846 , 714 
343000,Chatham Islands,Canterbury,Maori, 98 ,Masked,Masked, >950 , >950 
343300,Danseys Pass,Southern,Maori, 60 , 48 , 39 , 800 , 650 
343400,Ngapara,Southern,Maori, 53 ,Masked, 47 , >950 , 887 
343500,Lower Waitaki,Southern,Maori, 52 , 38 , 33 , 731 , 635 
343600,Waihemo,Southern,Maori, 87 , 73 , 61 , 839 , 701 
343700,Maheno,Southern,Maori, 95 , 60 , 47 , 632 , 495 
343800,Weston,Southern,Maori, 52 , 45 , 37 , 865 , 712 
343900,Oamaru North Milner Park,Southern,Maori, 143 , 117 , 99 , 818 , 692 
343900,Oamaru North Milner Park,Southern,Pacific Peoples, 137 ,Masked, 130 , >950 , 949 
344000,Oamaru North Orana Park,Southern,Maori, 173 , 136 , 113 , 786 , 653 
344000,Oamaru North Orana Park,Southern,Pacific Peoples, 198 ,Masked, 158 , >950 , 798 
344100,Oamaru Gardens,Southern,Maori, 53 , 47 , 41 , 887 , 774 
344200,Glen Warren,Southern,Maori, 98 , 84 , 69 , 857 , 704 
344200,Glen Warren,Southern,Pacific Peoples, 117 , 95 , 77 , 812 , 658 
344300,Holmes Hill,Southern,Maori, 56 , 51 , 46 , 911 , 821 
344500,South Hill,Southern,Maori, 159 , 122 , 99 , 767 , 623 
344500,South Hill,Southern,Pacific Peoples, 62 ,Masked, 58 , >950 , 935 
344700,Palmerston,Southern,Maori, 91 , 67 , 53 , 736 , 582 
344800,Lindis-Nevis Valleys,Southern,Maori, 92 , 80 , 72 , 870 , 783 
344900,Cromwell West,Southern,Maori, 208 , 179 , 159 , 861 , 764 
344900,Cromwell West,Southern,Pacific Peoples, 77 ,Masked, 73 , >950 , 948 
345000,Cromwell East,Southern,Maori, 136 , 121 , 104 , 890 , 765 
345100,Manuherikia-Ida Valleys,Southern,Maori, 57 , 41 , 38 , 719 , 667 
345300,Dunstan-Galloway,Southern,Maori, 88 , 83 , 74 , 943 , 841 
345400,Clyde,Southern,Maori, 52 ,Masked, 47 , >950 , 904 
345500,Alexandra North,Southern,Maori, 255 , 204 , 172 , 800 , 675 
345600,Alexandra South,Southern,Maori, 157 , 132 , 113 , 841 , 720 
345700,Maniototo,Southern,Maori, 121 , 96 , 83 , 793 , 686 
345800,Teviot Valley,Southern,Maori, 145 , 97 , 82 , 669 , 566 
346600,Wanaka Waterfront,Southern,Maori, 64 , 50 , 43 , 781 , 672 
346700,Wanaka North,Southern,Maori, 107 ,Masked, 89 , >950 , 832 
346900,Albert Town,Southern,Maori, 69 ,Masked, 65 , >950 , 942 
347000,Wanaka Central,Southern,Maori, 43 , 36 , 31 , 837 , 721 
347100,Lake Hawea,Southern,Maori, 71 , 62 , 54 , 873 , 761 
347200,Upper Clutha Valley,Southern,Maori, 59 , 40 , 38 , 678 , 644 
347500,Wakatipu Basin,Southern,Maori, 58 , 53 , 46 , 914 , 793 
347800,Sunshine Bay-Fernhill,Southern,Maori, 117 , 97 , 79 , 829 , 675 
347900,Arrowtown,Southern,Maori, 103 , 84 , 76 , 816 , 738 
348300,Frankton Arm,Southern,Maori, 67 , 59 , 51 , 881 , 761 
348400,Frankton,Southern,Maori, 90 ,Masked, 83 , >950 , 922 
348400,Frankton,Southern,Pacific Peoples, 44 ,Masked,Masked, >950 , >950 
348600,Kelvin Heights,Southern,Maori, 45 , 33 , 27 , 733 , 600 
348700,Shotover Country,Southern,Maori, 124 ,Masked,Masked, >950 , >950 
348700,Shotover Country,Southern,Pacific Peoples, 44 ,Masked,Masked, >950 , >950 
348800,Lake Hayes Estate,Southern,Maori, 110 ,Masked,Masked, >950 , >950 
349100,Bucklands Crossing,Southern,Maori, 121 , 100 , 89 , 826 , 736 
349200,Waikouaiti,Southern,Maori, 90 , 68 , 59 , 756 , 656 
349300,Momona,Southern,Maori, 101 , 89 , 84 , 881 , 832 
349400,Taieri,Southern,Maori, 54 , 51 , 45 , 944 , 833 
349600,Mount Cargill,Southern,Maori, 101 , 91 , 75 , 901 , 743 
349700,Bush Road,Southern,Maori, 86 ,Masked, 69 , >950 , 802 
349800,Mosgiel East,Southern,Maori, 118 ,Masked, 106 , >950 , 898 
349900,Mosgiel Central,Southern,Maori, 97 ,Masked, 86 , >950 , 887 
349900,Mosgiel Central,Southern,Pacific Peoples, 40 ,Masked,Masked, >950 , >950 
350000,Seddon Park,Southern,Maori, 152 , 140 , 121 , 921 , 796 
350000,Seddon Park,Southern,Pacific Peoples, 47 , 43 , 40 , 915 , 851 
350100,Wingatui,Southern,Maori, 40 , 36 , 35 , 900 , 875 
350200,Saddle Hill-Chain Hills,Southern,Maori, 40 ,Masked, 35 , >950 , 875 
350300,East Taieri,Southern,Maori, 97 , 92 , 82 , 948 , 845 
350400,Halfway Bush,Southern,Maori, 112 , 95 , 82 , 848 , 732 
350400,Halfway Bush,Southern,Pacific Peoples, 55 , 49 , 45 , 891 , 818 
350500,Helensburgh,Southern,Maori, 63 , 43 , 42 , 683 , 667 
350600,Glenleith,Southern,Maori, 68 , 56 , 50 , 824 , 735 
350600,Glenleith,Southern,Pacific Peoples, 41 ,Masked,Masked, >950 , >950 
350700,Fairfield (Dunedin City),Southern,Maori, 112 ,Masked, 104 , >950 , 929 
350900,Brockville,Southern,Maori, 228 , 197 , 143 , 864 , 627 
350900,Brockville,Southern,Pacific Peoples, 104 , 94 , 85 , 904 , 817 
351000,Wakari,Southern,Maori, 258 , 232 , 198 , 899 , 767 
351000,Wakari,Southern,Pacific Peoples, 98 , 80 , 76 , 816 , 776 
351100,Abbotsford,Southern,Maori, 155 , 139 , 124 , 897 , 800 
351200,Brighton,Southern,Maori, 107 , 89 , 67 , 832 , 626 
351300,Pine Hill-Dalmore,Southern,Maori, 167 , 148 , 134 , 886 , 802 
351300,Pine Hill-Dalmore,Southern,Pacific Peoples, 63 , 47 , 38 , 746 , 603 
351400,Kaikorai-Bradford,Southern,Maori, 68 ,Masked,Masked, >950 , >950 
351400,Kaikorai-Bradford,Southern,Pacific Peoples, 40 , 36 , 34 , 900 , 850 
351500,Maori Hill,Southern,Maori, 79 ,Masked,Masked, >950 , >950 
351600,Roslyn (Dunedin City),Southern,Maori, 119 ,Masked, 109 , >950 , 916 
351600,Roslyn (Dunedin City),Southern,Pacific Peoples, 40 ,Masked,Masked, >950 , >950 
351700,North East Valley Chingford,Southern,Maori, 145 , 122 , 104 , 841 , 717 
351700,North East Valley Chingford,Southern,Pacific Peoples, 48 ,Masked, 42 , >950 , 875 
351800,Roseneath-Sawyers Bay,Southern,Maori, 82 , 77 , 65 , 939 , 793 
351900,Normanby ,Southern,Maori, 83 , 66 , 60 , 795 , 723 
352000,North East Valley Knox,Southern,Maori, 194 ,Masked, 167 , >950 , 861 
352000,North East Valley Knox,Southern,Pacific Peoples, 77 ,Masked,Masked, >950 , >950 
352100,Belleknowes,Southern,Maori, 99 , 90 , 83 , 909 , 838 
352200,Gardens (Dunedin City),Southern,Maori, 223 ,Masked,Masked, >950 , >950 
352200,Gardens (Dunedin City),Southern,Pacific Peoples, 76 ,Masked,Masked, >950 , >950 
352300,Kenmure,Southern,Maori, 104 ,Masked, 86 , >950 , 827 
352400,Campus West,Southern,Maori, 79 ,Masked,Masked, >950 , >950 
352400,Campus West,Southern,Pacific Peoples, 59 ,Masked,Masked, >950 , >950 
352500,Waldronville,Southern,Maori, 72 ,Masked,Masked, >950 , >950 
352600,Green Island,Southern,Maori, 168 , 148 , 122 , 881 , 726 
352700,Port Chalmers,Southern,Maori, 105 , 79 , 72 , 752 , 686 
352800,Royal Terrace,Southern,Maori, 81 ,Masked,Masked, >950 , >950 
352900,Arthur Street,Southern,Maori, 91 ,Masked,Masked, >950 , >950 
352900,Arthur Street,Southern,Pacific Peoples, 66 , 54 , 46 , 818 , 697 
353000,Opoho,Southern,Maori, 63 , 56 , 52 , 889 , 825 
353100,Campus North,Southern,Maori, 174 ,Masked,Masked, >950 , >950 
353100,Campus North,Southern,Pacific Peoples, 103 ,Masked,Masked, >950 , >950 
353200,Campus South,Southern,Maori, 132 ,Masked,Masked, >950 , >950 
353200,Campus South,Southern,Pacific Peoples, 89 ,Masked,Masked, >950 , >950 
353300,Mornington,Southern,Maori, 212 , 191 , 154 , 901 , 726 
353300,Mornington,Southern,Pacific Peoples, 86 , 81 , 72 , 942 , 837 
353400,Dunedin Central,Southern,Maori, 178 , 168 , 151 , 944 , 848 
353400,Dunedin Central,Southern,Pacific Peoples, 57 ,Masked,Masked, >950 , >950 
353500,Maryhill,Southern,Maori, 134 , 117 , 100 , 873 , 746 
353500,Maryhill,Southern,Pacific Peoples, 70 ,Masked, 63 , >950 , 900 
353600,Ravensbourne-St Leonards,Southern,Maori, 127 , 119 , 112 , 937 , 882 
353800,Fernhill,Southern,Maori, 148 , 133 , 116 , 899 , 784 
353800,Fernhill,Southern,Pacific Peoples, 55 ,Masked,Masked, >950 , >950 
353900,Otago Peninsula,Southern,Maori, 110 , 93 , 87 , 845 , 791 
354000,Concord,Southern,Maori, 132 , 92 , 78 , 697 , 591 
354000,Concord,Southern,Pacific Peoples, 62 , 53 , 50 , 855 , 806 
354100,Calton Hill,Southern,Maori, 136 , 105 , 83 , 772 , 610 
354100,Calton Hill,Southern,Pacific Peoples, 73 , 58 , 48 , 795 , 658 
354200,Caversham,Southern,Maori, 249 , 185 , 156 , 743 , 627 
354200,Caversham,Southern,Pacific Peoples, 133 , 106 , 87 , 797 , 654 
354400,Kew (Dunedin City),Southern,Maori, 88 , 81 , 67 , 920 , 761 
354400,Kew (Dunedin City),Southern,Pacific Peoples, 47 , 43 , 42 , 915 , 894 
354500,Corstorphine,Southern,Maori, 159 , 118 , 100 , 742 , 629 
354500,Corstorphine,Southern,Pacific Peoples, 108 , 93 , 78 , 861 , 722 
354600,Forbury,Southern,Maori, 133 , 106 , 90 , 797 , 677 
354600,Forbury,Southern,Pacific Peoples, 66 ,Masked, 55 , >950 , 833 
354700,Bathgate Park,Southern,Maori, 244 , 215 , 180 , 881 , 738 
354700,Bathgate Park,Southern,Pacific Peoples, 108 ,Masked, 101 , >950 , 935 
354800,St Clair,Southern,Maori, 127 ,Masked, 117 , >950 , 921 
354800,St Clair,Southern,Pacific Peoples, 62 , 52 , 47 , 839 , 758 
354900,Waverley ,Southern,Maori, 110 , 101 , 93 , 918 , 845 
355000,Macandrew Bay-Company Bay,Southern,Maori, 77 , 67 , 62 , 870 , 805 
355100,Broad Bay-Portobello,Southern,Maori, 87 , 73 , 68 , 839 , 782 
355200,St Kilda South,Southern,Maori, 256 , 232 , 194 , 906 , 758 
355200,St Kilda South,Southern,Pacific Peoples, 130 ,Masked, 114 , >950 , 877 
355300,Musselburgh,Southern,Maori, 102 , 92 , 82 , 902 , 804 
355300,Musselburgh,Southern,Pacific Peoples, 45 , 32 , 30 , 711 , 667 
355400,Shiel Hill,Southern,Maori, 60 ,Masked,Masked, >950 , >950 
355500,St Kilda North,Southern,Maori, 185 , 161 , 142 , 870 , 768 
355500,St Kilda North,Southern,Pacific Peoples, 117 ,Masked, 106 , >950 , 906 
355600,Andersons Bay,Southern,Maori, 125 ,Masked, 118 , >950 , 944 
355700,Tainui,Southern,Maori, 109 , 98 , 84 , 899 , 771 
355700,Tainui,Southern,Pacific Peoples, 52 , 44 , 41 , 846 , 788 
355800,West Otago,Southern,Maori, 153 , 127 , 105 , 830 , 686 
355900,Tuapeka,Southern,Maori, 94 , 69 , 57 , 734 , 606 
356000,Clinton,Southern,Maori, 82 , 57 , 47 , 695 , 573 
356100,Clutha Valley,Southern,Maori, 88 , 61 , 52 , 693 , 591 
356200,Bruce,Southern,Maori, 153 , 128 , 113 , 837 , 739 
356300,Catlins,Southern,Maori, 83 , 77 , 69 , 928 , 831 
356400,Milton,Southern,Maori, 283 , 217 , 170 , 767 , 601 
356500,Balclutha South,Southern,Maori, 250 , 208 , 163 , 832 , 652 
356500,Balclutha South,Southern,Pacific Peoples, 79 ,Masked, 73 , >950 , 924 
356600,Balclutha North,Southern,Maori, 118 , 108 , 84 , 915 , 712 
356600,Balclutha North,Southern,Pacific Peoples, 56 ,Masked, 50 , >950 , 893 
356700,Benhar-Stirling,Southern,Maori, 45 , 42 , 37 , 933 , 822 
356800,Kaitangata-Matau,Southern,Maori, 132 , 121 , 90 , 917 , 682 
357300,Mararoa,Southern,Maori, 55 , 42 , 34 , 764 , 618 
357500,Te Anau,Southern,Maori, 149 , 123 , 106 , 826 , 711 
357700,Mossburn,Southern,Maori, 67 , 52 , 45 , 776 , 672 
357900,Longwood Forest,Southern,Maori, 157 , 112 , 92 , 713 , 586 
358000,Ohai-Nightcaps,Southern,Maori, 181 , 122 , 91 , 674 , 503 
358100,Riversdale-Piano Flat,Southern,Maori, 71 , 60 , 52 , 845 , 732 
358200,Lumsden-Balfour,Southern,Maori, 61 , 51 , 42 , 836 , 689 
358300,Oreti River,Southern,Maori, 90 , 71 , 66 , 789 , 733 
358400,Otautau,Southern,Maori, 167 , 136 , 109 , 814 , 653 
358500,Hedgehope,Southern,Maori, 56 , 47 , 39 , 839 , 696 
358600,Winton,Southern,Maori, 171 , 145 , 111 , 848 , 649 
358700,Waianiwa,Southern,Maori, 44 , 39 , 34 , 886 , 773 
358800,Riverton,Southern,Maori, 212 , 158 , 125 , 745 , 590 
358900,Wallacetown,Southern,Maori, 65 , 57 , 50 , 877 , 769 
359000,Grove Bush,Southern,Maori, 42 , 37 , 31 , 881 , 738 
359100,Edendale-Woodlands,Southern,Maori, 146 , 113 , 87 , 774 , 596 
359300,Stewart Island,Southern,Maori, 43 , 40 , 35 , 930 , 814 
359400,Awarua Plains,Southern,Maori, 50 , 37 , 35 , 740 , 700 
359500,Wyndham-Catlins,Southern,Maori, 177 , 146 , 115 , 825 , 650 
359600,Waikaka,Southern,Maori, 52 , 40 , 30 , 769 , 577 
359800,Gore North,Southern,Maori, 114 , 84 , 74 , 737 , 649 
359900,Gore West,Southern,Maori, 191 , 172 , 153 , 901 , 801 
360000,East Gore,Southern,Maori, 157 , 129 , 88 , 822 , 561 
360200,Gore Main,Southern,Maori, 75 , 62 , 52 , 827 , 693 
360300,Gore South,Southern,Maori, 59 , 38 , 32 , 644 , 542 
360400,Mataura,Southern,Maori, 353 , 303 , 259 , 858 , 734 
360500,West Plains-Makarewa,Southern,Maori, 120 , 109 , 103 , 908 , 858 
360600,Prestonville-Grasmere,Southern,Maori, 350 , 313 , 276 , 894 , 789 
360600,Prestonville-Grasmere,Southern,Pacific Peoples, 68 , 64 , 57 , 941 , 838 
360700,Donovan Park,Southern,Maori, 165 ,Masked, 149 , >950 , 903 
360800,Myross Bush,Southern,Maori, 56 ,Masked, 53 , >950 , 946 
360900,Otatara,Southern,Maori, 256 , 236 , 211 , 922 , 824 
361000,Invercargill Central,Southern,Maori, 177 , 136 , 97 , 768 , 548 
361100,Gladstone (Invercargill City),Southern,Maori, 168 , 152 , 137 , 905 , 815 
361200,Rosedale,Southern,Maori, 120 , 104 , 99 , 867 , 825 
361300,Avenal,Southern,Maori, 111 , 95 , 78 , 856 , 703 
361400,Hargest,Southern,Maori, 143 ,Masked, 122 , >950 , 853 
361500,Windsor ,Southern,Maori, 219 , 206 , 169 , 941 , 772 
